,code,name1,name2,type,name3
4053,005952,MSJYHYCZC,民生加银恒益纯债C,债券型-长债,MINSHENGJIAYINHENGYICHUNZHAIC
4054,005953,RBZXXDLHHA,人保转型新动力混合A,混合型-灵活,RENBAOZHUANXINGXINDONGLIHUNHEA
4055,005954,RBZXXDLHHC,人保转型新动力混合C,混合型-灵活,RENBAOZHUANXINGXINDONGLIHUNHEC
4056,005955,YFDXZTLHHA,易方达鑫转添利混合A,混合型-偏债,YIFANGDAXINZHUANTIANLIHUNHEA
4057,005956,YFDXZTLHHC,易方达鑫转添利混合C,混合型-偏债,YIFANGDAXINZHUANTIANLIHUNHEC
4058,005957,HXJFHHFOFA,华夏聚丰混合(FOF)A,FOF-稳健型,HUAXIAJUFENGHUNHEFOFA
4059,005958,HXJFHHFOFC,华夏聚丰混合(FOF)C,FOF-稳健型,HUAXIAJUFENGHUNHEFOFC
4060,005959,CTXSYLHPZHHC,财通新视野灵活配置混合C,混合型-灵活,CAITONGXINSHIYELINGHUOPEIZHIHUNHEC
4061,005960,BSLHJZGPA,博时量化价值股票A,股票型,BOSHILIANGHUAJIAZHIGUPIAOA
4062,005961,BSLHJZGPC,博时量化价值股票C,股票型,BOSHILIANGHUAJIAZHIGUPIAOC
4063,005962,BYRGZNGPA,宝盈人工智能股票A,股票型,BAOYINGRENGONGZHINENGGUPIAOA
4064,005963,BYRGZNGPC,宝盈人工智能股票C,股票型,BAOYINGRENGONGZHINENGGUPIAOC
4065,005964,ZOACDKZFQS,中欧安财定开债发起式,债券型-混合一级,ZHONGOUANCAIDINGKAIZHAIFAQISHI
4066,005965,AXZZ500ZSZQA,安信中证500指数增强A,指数型-股票,ANXINZHONGZHENG500ZHISHUZENGQIANGA
4067,005966,AXZZ500ZSZQC,安信中证500指数增强C,指数型-股票,ANXINZHONGZHENG500ZHISHUZENGQIANGC
4068,005967,PHCXQDHH,鹏华创新驱动混合,混合型-偏股,PENGHUACHUANGXINQUDONGHUNHE
4069,005968,CJHXGYZQGPA,创金合信工业周期股票A,股票型,CHUANGJINHEXINGONGYEZHOUQIGUPIAOA
4070,005969,CJHXGYZQGPC,创金合信工业周期股票C,股票型,CHUANGJINHEXINGONGYEZHOUQIGUPIAOC
4071,005970,GTXFYXGP,国泰消费优选股票,股票型,GUOTAIXIAOFEIYOUXUANGUPIAO
4072,005971,PAHJCZA,平安惠锦纯债A,债券型-长债,PINGANHUIJINCHUNZHAIA
4073,005972,JYYRCZZQA,交银裕如纯债债券A,债券型-长债,JIAOYINYURUCHUNZHAIZHAIQUANA
4074,005973,JYYRCZZQC,交银裕如纯债债券C,债券型-长债,JIAOYINYURUCHUNZHAIZHAIQUANC
4075,005974,DFHPZJXHHA,东方红配置精选混合A,混合型-偏债,DONGFANGHONGPEIZHIJINGXUANHUNHEA
4076,005975,DFHPZJXHHC,东方红配置精选混合C,混合型-偏债,DONGFANGHONGPEIZHIJINGXUANHUNHEC
4077,005976,CXWJZCPZFOF,长信稳进资产配置(FOF),FOF-均衡型,CHANGXINWENJINZICHANPEIZHIFOF
4078,005977,ZXBCZXHHA,中信保诚至兴混合A,混合型-灵活,ZHONGXINBAOCHENGZHIXINGHUNHEA
4079,005978,ZXBCZXHHC,中信保诚至兴混合C,混合型-灵活,ZHONGXINBAOCHENGZHIXINGHUNHEC
4080,005979,NFHSDZCFOFA,南方合顺多资产(FOF)A,FOF-均衡型,NANFANGHESHUNDUOZICHANFOFA
4081,005980,NFHSDZCFOFC,南方合顺多资产(FOF)C,FOF-均衡型,NANFANGHESHUNDUOZICHANFOFC
4082,005983,MGHXJXGPA,摩根核心精选股票A,股票型,MOGENHEXINJINGXUANGUPIAOA
4083,005984,XYJHHHA,兴业聚华混合A,混合型-偏债,XINGYEJUHUAHUNHEA
4084,005985,XYJHHHC,兴业聚华混合C,混合型-偏债,XINGYEJUHUAHUNHEC
4085,005988,XYCZ6GYDKZA,兴业纯债6个月定开债A,债券型-混合一级,XINGYECHUNZHAI6GEYUEDINGKAIZHAIA
4086,005989,XYCZ6GYDKZC,兴业纯债6个月定开债C,债券型-混合一级,XINGYECHUNZHAI6GEYUEDINGKAIZHAIC
4087,005990,SWLXATHLCZC,申万菱信安泰惠利纯债C,债券型-长债,SHENWANLINGXINANTAIHUILICHUNZHAIC
4088,005991,CXLFZQA,长信利丰债券A,债券型-混合二级,CHANGXINLIFENGZHAIQUANA
4089,005992,GDBDXCDZZQA,光大保德信超短债债券A,债券型-中短债,GUANGDABAODEXINCHAODUANZHAIZHAIQUANA
4090,005993,GDBDXCDZZQC,光大保德信超短债债券C,债券型-中短债,GUANGDABAODEXINCHAODUANZHAIZHAIQUANC
4091,005994,GTRYZZ500ZSLHZQA,国投瑞银中证500指数量化增强A,指数型-股票,GUOTOURUIYINZHONGZHENG500ZHISHULIANGHUAZENGQIANGA
4092,005995,GTRYSHZQ,国投瑞银顺泓债券,债券型-长债,GUOTOURUIYINSHUNHONGZHAIQUAN
4093,005996,GTRYSCCZZQA,国投瑞银顺昌纯债债券A,债券型-长债,GUOTOURUIYINSHUNCHANGCHUNZHAIZHAIQUANA
4094,005997,THYLLHPZHHC,天弘裕利灵活配置混合C,混合型-灵活,TIANHONGYULILINGHUOPEIZHIHUNHEC
4095,005998,JSSZJBM120LJC,嘉实深证基本面120联接C,指数型-股票,JIASHISHENZHENGJIBENMIAN120LIANJIEC
4096,005999,JSZZJRDCETFLJC,嘉实中证金融地产ETF联接C,指数型-股票,JIASHIZHONGZHENGJINRONGDICHANETFLIANJIEC
4097,006002,GYYYJKGPA,工银医药健康股票A,股票型,GONGYINYIYAOJIANKANGGUPIAOA
4098,006003,GYYYJKGPC,工银医药健康股票C,股票型,GONGYINYIYAOJIANKANGGUPIAOC
4099,006004,GYTXYNDKZQ,工银添祥一年定开债券,债券型-混合二级,GONGYINTIANXIANGYINIANDINGKAIZHAIQUAN
4100,006005,NADLHHA,诺安鼎利混合A,混合型-偏债,NUOANDINGLIHUNHEA
4101,006006,NADLHHC,诺安鼎利混合C,混合型-偏债,NUOANDINGLIHUNHEC
4102,006007,NAJJPZHHA,诺安积极配置混合A,混合型-偏股,NUOANJIJIPEIZHIHUNHEA
4103,006008,NAJJPZHHC,诺安积极配置混合C,混合型-偏股,NUOANJIJIPEIZHIHUNHEC
4104,006009,GRRYLHPZHHA,国融融银灵活配置混合A,混合型-灵活,GUORONGRONGYINLINGHUOPEIZHIHUNHEA
4105,006010,GRRYLHPZHHC,国融融银灵活配置混合C,混合型-灵活,GUORONGRONGYINLINGHUOPEIZHIHUNHEC
4106,006011,ZXBCWHA,中信保诚稳鸿A,债券型-长债,ZHONGXINBAOCHENGWENHONGA
4107,006012,ZXBCWHC,中信保诚稳鸿C,债券型-长债,ZHONGXINBAOCHENGWENHONGC
4108,006013,YFDXZZLHHA,易方达鑫转招利混合A,混合型-偏债,YIFANGDAXINZHUANZHAOLIHUNHEA
4109,006014,YFDXZZLHHC,易方达鑫转招利混合C,混合型-偏债,YIFANGDAXINZHUANZHAOLIHUNHEC
4110,006015,HAXYSJHZQC,华安信用四季红债券C,债券型-混合一级,HUAANXINYONGSIJIHONGZHAIQUANC
4111,006016,PAHAZQ,平安惠安债券,债券型-长债,PINGANHUIANZHAIQUAN
4112,006020,GFHS300ZSZQA,广发沪深300指数增强A,指数型-股票,GUANGFAHUSHEN300ZHISHUZENGQIANGA
4113,006021,GFHS300ZSZQC,广发沪深300指数增强C,指数型-股票,GUANGFAHUSHEN300ZHISHUZENGQIANGC
4114,006022,FGDPJZLHJXHHA,富国大盘价值量化精选混合A,混合型-偏股,FUGUODAPANJIAZHILIANGHUAJINGXUANHUNHEA
4115,006023,BYJFLNDKZQA,宝盈聚丰两年定开债券A,债券型-长债,BAOYINGJUFENGLIANGNIANDINGKAIZHAIQUANA
4116,006024,BYJFLNDKZQC,宝盈聚丰两年定开债券C,债券型-长债,BAOYINGJUFENGLIANGNIANDINGKAIZHAIQUANC
4117,006025,NAYHPZHHA,诺安优化配置混合A,混合型-偏股,NUOANYOUHUAPEIZHIHUNHEA
4118,006026,DWDTCZZQA,东吴鼎泰纯债债券A,债券型-长债,DONGWUDINGTAICHUNZHAIZHAIQUANA
4119,006027,GTRYSXZQ,国投瑞银顺祥债券,债券型-长债,GUOTOURUIYINSHUNXIANGZHAIQUAN
4120,006029,PHZXDKZFQS,鹏华尊享定开债发起式,债券型-长债,PENGHUAZUNXIANGDINGKAIZHAIFAQISHI
4121,006030,NFCYZZA,南方昌元转债A,债券型-混合二级,NANFANGCHANGYUANZHUANZHAIA
4122,006031,NFCYC,南方昌元C,债券型-混合二级,NANFANGCHANGYUANC
4123,006032,CJHXHZSGYDKZQA,创金合信汇泽三个月定开债券A,债券型-长债,CHUANGJINHEXINHUIZESANGEYUEDINGKAIZHAIQUANA
4124,006033,CJHXHZSGYDKZQC,创金合信汇泽三个月定开债券C,债券型-长债,CHUANGJINHEXINHUIZESANGEYUEDINGKAIZHAIQUANC
4125,006034,FGMSCIZGAGGJTZSZQA,富国MSCI中国A股国际通指数增强A,指数型-股票,FUGUOMSCIZHONGGUOAGUGUOJITONGZHISHUZENGQIANGA
4126,006035,GLHHCZA,国联恒惠纯债A,债券型-长债,GUOLIANHENGHUICHUNZHAIA
4127,006036,GLHHCZC,国联恒惠纯债C,债券型-长债,GUOLIANHENGHUICHUNZHAIC
4128,006037,GTRHCZZQA,国泰瑞和纯债债券A,债券型-长债,GUOTAIRUIHECHUNZHAIZHAIQUANA
4129,006038,DCJHHHC,大成景恒混合C,混合型-偏股,DACHENGJINGHENGHUNHEC
4130,006039,GFGZYSHHA,国富估值优势混合A,混合型-灵活,GUOFUGUZHIYOUSHIHUNHEA
4131,006042,MGSRHHFOFA,摩根尚睿混合(FOF)A,FOF-进取型,MOGENSHANGRUIHUNHEFOFA
4132,006043,YYHYZQA,永赢惠益债券A,债券型-长债,YONGYINGHUIYIZHAIQUANA
4133,006044,YYHYZQC,永赢惠益债券C,债券型-长债,YONGYINGHUIYIZHAIQUANC
4134,006045,CCJRSGYDKZFQS,长城久瑞三个月定开债发起式,债券型-长债,CHANGCHENGJIURUISANGEYUEDINGKAIZHAIFAQISHI
4135,006047,CXWJCZZQE,长信稳健纯债债券E,债券型-长债,CHANGXINWENJIANCHUNZHAIZHAIQUANE
4136,006048,CCZZ500ZSZQA,长城中证500指数增强A,指数型-股票,CHANGCHENGZHONGZHENG500ZHISHUZENGQIANGA
4137,006049,HYYJJXHHAB,恒越研究精选混合A/B,混合型-偏股,HENGYUEYANJIUJINGXUANHUNHEAB
4138,006050,HYYJJXHHAB,恒越研究精选混合A/B(后端),混合型-偏股,HENGYUEYANJIUJINGXUANHUNHEAB
4139,006051,PYHXJZLHPZA,鹏扬核心价值灵活配置A,混合型-灵活,PENGYANGHEXINJIAZHILINGHUOPEIZHIA
4140,006052,PYHXJZLHPZC,鹏扬核心价值灵活配置C,混合型-灵活,PENGYANGHEXINJIAZHILINGHUOPEIZHIC
4141,006053,ZHRJ3GYDKA,中航瑞景3个月定开A,债券型-长债,ZHONGHANGRUIJING3GEYUEDINGKAIA
4142,006054,ZHRJ3GYDKC,中航瑞景3个月定开C,债券型-长债,ZHONGHANGRUIJING3GEYUEDINGKAIC
4143,006055,PYCHZQA,鹏扬淳合债券A,债券型-长债,PENGYANGCHUNHEZHAIQUANA
4144,006057,PHFHZQLOFC,鹏华丰和债券(LOF)C,债券型-混合二级,PENGHUAFENGHEZHAIQUANLOFC
4145,006058,MSJYXXCZHH,民生加银新兴成长混合,混合型-偏股,MINSHENGJIAYINXINXINGCHENGZHANGHUNHE
4146,006059,PYHLZQA,鹏扬泓利债券A,债券型-混合二级,PENGYANGHONGLIZHAIQUANA
4147,006060,PYHLZQC,鹏扬泓利债券C,债券型-混合二级,PENGYANGHONGLIZHAIQUANC
4148,006061,HTCXZQSYZQA,红土创新增强收益债券A,债券型-混合二级,HONGTUCHUANGXINZENGQIANGSHOUYIZHAIQUANA
4149,006063,JSCCMSCIZGAGGJTZSZQA,景顺长城MSCI中国A股国际通指数增强A,指数型-股票,JINGSHUNCHANGCHENGMSCIZHONGGUOAGUGUOJITONGZHISHUZENGQIANGA
4150,006064,HTCXZQSYZQC,红土创新增强收益债券C,债券型-混合二级,HONGTUCHUANGXINZENGQIANGSHOUYIZHAIQUANC
4151,006065,JSCCJTWLDKZC,景顺长城景泰稳利定开债C,债券型-混合一级,JINGSHUNCHANGCHENGJINGTAIWENLIDINGKAIZHAIC
4152,006066,ZJYRCZZQA,中加颐睿纯债债券A,债券型-长债,ZHONGJIAYIRUICHUNZHAIZHAIQUANA
4153,006067,ZJYRCZZQC,中加颐睿纯债债券C,债券型-长债,ZHONGJIAYIRUICHUNZHAIZHAIQUANC
4154,006068,ZJYXCZZQA,中加颐信纯债债券A,债券型-长债,ZHONGJIAYIXINCHUNZHAIZHAIQUANA
4155,006069,ZJYXCZZQC,中加颐信纯债债券C,债券型-长债,ZHONGJIAYIXINCHUNZHAIZHAIQUANC
4156,006070,YHWFZQA,银河沃丰债券A,债券型-长债,YINHEWOFENGZHAIQUANA
4157,006071,YHRJZQA,银河睿嘉债券A,债券型-长债,YINHERUIJIAZHAIQUANA
4158,006072,MSJYCXCZHHA,民生加银创新成长混合A,混合型-偏股,MINSHENGJIAYINCHUANGXINCHENGZHANGHUNHEA
4159,006073,RBXRZDZZQA,人保鑫瑞中短债债券A,债券型-中短债,RENBAOXINRUIZHONGDUANZHAIZHAIQUANA
4160,006074,RBXRZDZZQC,人保鑫瑞中短债债券C,债券型-中短债,RENBAOXINRUIZHONGDUANZHAIZHAIQUANC
4161,006075,BSBP500ETFLJC,博时标普500ETF联接C,指数型-海外股票,BOSHIBIAOPU500ETFLIANJIEC
4162,006076,CJHXHLCDZZQA,创金合信恒利超短债债券A,债券型-中短债,CHUANGJINHEXINHENGLICHAODUANZHAIZHAIQUANA
4163,006077,CJHXHLCDZZQC,创金合信恒利超短债债券C,债券型-中短债,CHUANGJINHEXINHENGLICHAODUANZHAIZHAIQUANC
4164,006080,HFTDZCMGPC,海富通电子传媒股票C,股票型,HAIFUTONGDIANZICHUANMEIGUPIAOC
4165,006081,HFTDZCMGPA,海富通电子传媒股票A,股票型,HAIFUTONGDIANZICHUANMEIGUPIAOA
4166,006082,XYQLYNDKZA,鑫元全利一年定开债A,债券型-长债,XINYUANQUANLIYINIANDINGKAIZHAIA
4167,006083,XYQLYNDKZC,鑫元全利一年定开债C,债券型-长债,XINYUANQUANLIYINIANDINGKAIZHAIC
4168,006085,WJXJYJZQDC,万家新机遇价值驱动C,混合型-灵活,WANJIAXINJIYUJIAZHIQUDONGC
4169,006086,YHRFDKZQ,银河睿丰定开债券,债券型-长债,YINHERUIFENGDINGKAIZHAIQUAN
4170,006087,HTBRZZ500ETFLJC,华泰柏瑞中证500ETF联接C,指数型-股票,HUATAIBAIRUIZHONGZHENG500ETFLIANJIEC
4171,006088,YYRYZQA,永赢润益债券A,债券型-长债,YONGYINGRUNYIZHAIQUANA
4172,006089,YYRYZQC,永赢润益债券C,债券型-长债,YONGYINGRUNYIZHAIQUANC
4173,006092,YYRYZQA,永赢荣益债券A,债券型-长债,YONGYINGRONGYIZHAIQUANA
4174,006093,YYRYZQC,永赢荣益债券C,债券型-长债,YONGYINGRONGYIZHAIQUANC
4175,006094,YYTYZQA,永赢泰益债券A,债券型-长债,YONGYINGTAIYIZHAIQUANA
4176,006095,YYTYZQC,永赢泰益债券C,债券型-长债,YONGYINGTAIYIZHAIQUANC
4177,006096,ZJZJ6GYDKZ,中金浙金6个月定开债,债券型-长债,ZHONGJINZHEJIN6GEYUEDINGKAIZHAI
4178,006097,PAGDJZA,平安高等级债A,债券型-混合一级,PINGANGAODENGJIZHAIA
4179,006098,HBQSETFLJA,华宝券商ETF联接A,指数型-股票,HUABAOQUANSHANGETFLIANJIEA
4180,006099,HLZL3GYDKZQFQS,宏利泽利3个月定开债券发起式,债券型-长债,HONGLIZELI3GEYUEDINGKAIZHAIQUANFAQISHI
4181,006100,PAYSCYHHA,平安优势产业混合A,混合型-灵活,PINGANYOUSHICHANYEHUNHEA
4182,006101,PAYSCYHHC,平安优势产业混合C,混合型-灵活,PINGANYOUSHICHANYEHUNHEC
4183,006102,ZSFLZQZQ,浙商丰利增强债券,债券型-混合二级,ZHESHANGFENGLIZENGQIANGZHAIQUAN
4184,006104,HTBRLHZHHHC,华泰柏瑞量化智慧混合C,混合型-灵活,HUATAIBAIRUILIANGHUAZHIHUIHUNHEC
4185,006105,HLYDGPQDII,宏利印度股票(QDII),QDII-普通股票,HONGLIYINDUGUPIAOQDII
4186,006106,JSCCLHGGTGPA,景顺长城量化港股通股票A,股票型,JINGSHUNCHANGCHENGLIANGHUAGANGGUTONGGUPIAOA
4187,006107,ZSTL6GYDKZFQSA,招商添利6个月定开债发起式A,债券型-长债,ZHAOSHANGTIANLI6GEYUEDINGKAIZHAIFAQISHIA
4188,006108,ZSTL6GYDKZFQSC,招商添利6个月定开债发起式C,债券型-长债,ZHAOSHANGTIANLI6GEYUEDINGKAIZHAIFAQISHIC
4189,006109,FRJZJXHHA,富荣价值精选混合A,混合型-灵活,FURONGJIAZHIJINGXUANHUNHEA
4190,006110,FRJZJXHHC,富荣价值精选混合C,混合型-灵活,FURONGJIAZHIJINGXUANHUNHEC
4191,006111,TKHS3YDKHH,泰康弘实3月定开混合,混合型-偏股,TAIKANGHONGSHI3YUEDINGKAIHUNHE
4192,006112,YFDHHDKZ,易方达恒惠定开债,债券型-长债,YIFANGDAHENGHUIDINGKAIZHAI
4193,006113,HTFCXYYHH,汇添富创新医药混合,混合型-偏股,HUITIANFUCHUANGXINYIYAOHUNHE
4194,006114,RBXLZQA,人保鑫利债券A,债券型-混合二级,RENBAOXINLIZHAIQUANA
4195,006115,RBXLZQC,人保鑫利债券C,债券型-混合二级,RENBAOXINLIZHAIQUANC
4196,006116,GTFQCZZQA,国泰丰祺纯债债券A,债券型-长债,GUOTAIFENGQICHUNZHAIZHAIQUANA
4197,006120,GLJMDQKFZQ,国联聚明定期开放债券,债券型-混合一级,GUOLIANJUMINGDINGQIKAIFANGZHAIQUAN
4198,006121,HASHQDHHA,华安双核驱动混合A,混合型-偏股,HUAANSHUANGHEQUDONGHUNHEA
4199,006122,HADTSHHHA,华安低碳生活混合A,混合型-偏股,HUAANDITANSHENGHUOHUNHEA
4200,006123,GLGGXHHA,国联高股息混合A,混合型-偏股,GUOLIANGAOGUXIHUNHEA
4201,006124,GLGGXHHC,国联高股息混合C,混合型-偏股,GUOLIANGAOGUXIHUNHEC
4202,006127,HBXGZXC,华宝香港中小C,指数型-海外股票,HUABAOXIANGGANGZHONGXIAOC
4203,006128,YHHMSHHHA,银河和美生活混合A,混合型-偏股,YINHEHEMEISHENGHUOHUNHEA
4204,006131,HTBRHS300ETFLJC,华泰柏瑞沪深300ETF联接C,指数型-股票,HUATAIBAIRUIHUSHEN300ETFLIANJIEC
4205,006132,WJZZYSHHA,万家智造优势混合A,混合型-偏股,WANJIAZHIZAOYOUSHIHUNHEA
4206,006133,WJZZYSHHC,万家智造优势混合C,混合型-偏股,WANJIAZHIZAOYOUSHIHUNHEC
4207,006134,FGJRZZQX,富国金融债债券型,债券型-长债,FUGUOJINRONGZHAIZHAIQUANXING
4208,006135,CJLXDKZ,长江乐鑫定开债,债券型-长债,CHANGJIANGLEXINDINGKAIZHAI
4209,006136,GFGZYSHHA,广发估值优势混合A,混合型-偏股,GUANGFAGUZHIYOUSHIHUNHEA
4210,006137,GFHLDQKFZQ,广发汇立定期开放债券,债券型-长债,GUANGFAHUILIDINGQIKAIFANGZHAIQUAN
4211,006138,GLAJZYXGP,国联安价值优选股票,股票型,GUOLIANANJIAZHIYOUXUANGUPIAO
4212,006140,GFJJZQA,广发集嘉债券A,债券型-混合二级,GUANGFAJIJIAZHAIQUANA
4213,006141,GFJJZQC,广发集嘉债券C,债券型-混合二级,GUANGFAJIJIAZHAIQUANC
4214,006142,XYCLDQKFZQ,鑫元淳利定期开放债券,债券型-长债,XINYUANCHUNLIDINGQIKAIFANGZHAIQUAN
4215,006145,QHKYDXZQA,前海开源鼎欣债券A,债券型-长债,QIANHAIKAIYUANDINGXINZHAIQUANA
4216,006146,QHKYDXZQC,前海开源鼎欣债券C,债券型-长债,QIANHAIKAIYUANDINGXINZHAIQUANC
4217,006147,BYRYKZZZQA,宝盈融源可转债债券A,债券型-混合二级,BAOYINGRONGYUANKEZHUANZHAIZHAIQUANA
4218,006148,BYRYKZZZQC,宝盈融源可转债债券C,债券型-混合二级,BAOYINGRONGYUANKEZHUANZHAIZHAIQUANC
4219,006149,NFYYZQA,南方赢元债券A,债券型-长债,NANFANGYINGYUANZHAIQUANA
4220,006150,ZSTLLNZQ,招商添利两年债券,债券型-混合一级,ZHAOSHANGTIANLILIANGNIANZHAIQUAN
4221,006151,NFJYZQA,南方交元债券A,债券型-长债,NANFANGJIAOYUANZHAIQUANA
4222,006152,GLAZXCZA,国联安增鑫纯债A,债券型-长债,GUOLIANANZENGXINCHUNZHAIA
4223,006153,GLAZXCZC,国联安增鑫纯债C,债券型-长债,GUOLIANANZENGXINCHUNZHAIC
4224,006154,HAZZXFHHA,华安制造先锋混合A,混合型-偏股,HUAANZHIZAOXIANFENGHUNHEA
4225,006158,BSRXHBHHA,博时荣享回报混合A,混合型-灵活,BOSHIRONGXIANGHUIBAOHUNHEA
4226,006159,BSRXHBHHC,博时荣享回报混合C,混合型-灵活,BOSHIRONGXIANGHUIBAOHUNHEC
4227,006160,BDQHHHA,博道启航混合A,混合型-偏股,BODAOQIHANGHUNHEA
4228,006161,BDQHHHC,博道启航混合C,混合型-偏股,BODAOQIHANGHUNHEC
4229,006162,CTZGJJSYZQE,财通资管积极收益债券E,债券型-混合二级,CAITONGZIGUANJIJISHOUYIZHAIQUANE
4230,006163,RTZHDKZQFQS,融通增辉定开债券发起式,债券型-混合二级,RONGTONGZENGHUIDINGKAIZHAIQUANFAQISHI
4231,006165,JXZZ1000ZSZQA,建信中证1000指数增强A,指数型-股票,JIANXINZHONGZHENG1000ZHISHUZENGQIANGA
4232,006166,JXZZ1000ZSZQC,建信中证1000指数增强C,指数型-股票,JIANXINZHONGZHENG1000ZHISHUZENGQIANGC
4233,006167,DBLXSHHHA,德邦乐享生活混合A,混合型-偏股,DEBANGLEXIANGSHENGHUOHUNHEA
4234,006168,DBLXSHHHC,德邦乐享生活混合C,混合型-偏股,DEBANGLEXIANGSHENGHUOHUNHEC
4235,006169,GYRFCZZQA,工银瑞福纯债债券A,债券型-长债,GONGYINRUIFUCHUNZHAIZHAIQUANA
4236,006170,GYRFCZZQC,工银瑞福纯债债券C,债券型-长债,GONGYINRUIFUCHUNZHAIZHAIQUANC
4237,006171,PYCLZQA,鹏扬淳利债券A,债券型-长债,PENGYANGCHUNLIZHAIQUANA
4238,006172,WJXYCZA,万家鑫悦纯债A,债券型-长债,WANJIAXINYUECHUNZHAIA
4239,006173,WJXYCZC,万家鑫悦纯债C,债券型-长债,WANJIAXINYUECHUNZHAIC
4240,006174,CXWYSGYDKZ,长信稳裕三个月定开债,债券型-混合一级,CHANGXINWENYUSANGEYUEDINGKAIZHAI
4241,006175,WJJLHHA,万家聚利混合A,混合型-偏债,WANJIAJULIHUNHEA
4242,006176,WJJLHHC,万家聚利混合C,混合型-偏债,WANJIAJULIHUNHEC
4243,006177,ZXBCWDA,中信保诚稳达A,债券型-长债,ZHONGXINBAOCHENGWENDAA
4244,006178,ZXBCWDC,中信保诚稳达C,债券型-长债,ZHONGXINBAOCHENGWENDAC
4245,006179,FGPZSHHHA,富国品质生活混合A,混合型-偏股,FUGUOPINZHISHENGHUOHUNHEA
4246,006180,ZJYHCZZQA,中加颐合纯债债券A,债券型-长债,ZHONGJIAYIHECHUNZHAIZHAIQUANA
4247,006181,GLBRLHPZA,格林伯锐灵活配置A,混合型-灵活,GELINBORUILINGHUOPEIZHIA
4248,006182,GLBRLHPZC,格林伯锐灵活配置C,混合型-灵活,GELINBORUILINGHUOPEIZHIC
4249,006183,NFZYZQA,南方泽元债券A,债券型-长债,NANFANGZEYUANZHAIQUANA
4250,006184,GLHXCZA,格林泓鑫纯债A,债券型-长债,GELINHONGXINCHUNZHAIA
4251,006185,GLHXCZC,格林泓鑫纯债C,债券型-长债,GELINHONGXINCHUNZHAIC
4252,006186,YYYYZQA,永赢盈益债券A,债券型-长债,YONGYINGYINGYIZHAIQUANA
4253,006187,YYYYZQC,永赢盈益债券C,债券型-长债,YONGYINGYINGYIZHAIQUANC
4254,006188,HTBXZYDK,华泰保兴尊颐定开,债券型-混合一级,HUATAIBAOXINGZUNYIDINGKAI
4255,006190,QHKYYRHHC,前海开源裕瑞混合C,混合型-偏债,QIANHAIKAIYUANYURUIHUNHEC
4256,006191,HXDTZQA,华夏鼎通债券A,债券型-长债,HUAXIADINGTONGZHAIQUANA
4257,006192,HXDTZQC,华夏鼎通债券C,债券型-长债,HUAXIADINGTONGZHAIQUANC
4258,006195,GJLHDYZGPA,国金量化多因子股票A,股票型,GUOJINLIANGHUADUOYINZIGUPIAOA
4259,006196,HXZZYQETFLJA,华夏中证央企ETF联接A,指数型-股票,HUAXIAZHONGZHENGYANGQIETFLIANJIEA
4260,006197,HXZZYQETFLJC,华夏中证央企ETF联接C,指数型-股票,HUAXIAZHONGZHENGYANGQIETFLIANJIEC
4261,006202,JYHXZCHHA,交银核心资产混合A,混合型-偏股,JIAOYINHEXINZICHANHUNHEA
4262,006206,RTZYZQ,融通增悦债券,债券型-长债,RONGTONGZENGYUEZHAIQUAN
4263,006207,TKYTZQA,泰康裕泰债券A,债券型-混合二级,TAIKANGYUTAIZHAIQUANA
4264,006208,TKYTZQC,泰康裕泰债券C,债券型-混合二级,TAIKANGYUTAIZHAIQUANC
4265,006209,ZXBCXLCHH,中信保诚新蓝筹混合,混合型-灵活,ZHONGXINBAOCHENGXINLANCHOUHUNHE
4266,006210,DFZBCZZQA,东方臻宝纯债债券A,债券型-长债,DONGFANGZHENBAOCHUNZHAIZHAIQUANA
4267,006211,DFZBCZZQC,东方臻宝纯债债券C,债券型-长债,DONGFANGZHENBAOCHUNZHAIZHAIQUANC
4268,006212,DFZXCZZQA,东方臻选纯债债券A,债券型-长债,DONGFANGZHENXUANCHUNZHAIZHAIQUANA
4269,006213,DFZXCZZQC,东方臻选纯债债券C,债券型-长债,DONGFANGZHENXUANCHUNZHAIZHAIQUANC
4270,006214,PA500ETFLJA,平安500ETF联接A,指数型-股票,PINGAN500ETFLIANJIEA
4271,006215,PA500ETFLJC,平安500ETF联接C,指数型-股票,PINGAN500ETFLIANJIEC
4272,006216,QHKYJZCZHHA,前海开源价值成长混合A,混合型-灵活,QIANHAIKAIYUANJIAZHICHENGZHANGHUNHEA
4273,006217,QHKYJZCZHHC,前海开源价值成长混合C,混合型-灵活,QIANHAIKAIYUANJIAZHICHENGZHANGHUNHEC
4274,006218,FGSWYYKJHHA,富国生物医药科技混合A,混合型-偏股,FUGUOSHENGWUYIYAOKEJIHUNHEA
4275,006219,HFTDFDKZQ,海富通鼎丰定开债券,债券型-长债,HAIFUTONGDINGFENGDINGKAIZHAIQUAN
4276,006220,GYSZ50ETFLJA,工银上证50ETF联接A,指数型-股票,GONGYINSHANGZHENG50ETFLIANJIEA
4277,006221,GYSZ50ETFLJC,工银上证50ETF联接C,指数型-股票,GONGYINSHANGZHENG50ETFLIANJIEC
4278,006222,PAHXZQ,平安惠兴债券,债券型-长债,PINGANHUIXINGZHAIQUAN
4279,006223,JYCXCZHH,交银创新成长混合,混合型-偏股,JIAOYINCHUANGXINCHENGZHANGHUNHE
